[2025-09-13T14:09:20.500Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 440ms
[2025-09-13T14:09:22.313Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 61ms
[2025-09-13T14:09:22.468Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 231ms
[2025-09-13T14:09:22.470Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 221ms
[2025-09-13T14:09:22.472Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 226ms
[2025-09-13T14:09:22.475Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 242ms
[2025-09-13T14:10:10.997Z] METHOD: GET | ENDPOINT: /api/v1/admin/faqs/68a4ccc4f993e12c25677411 | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 228ms
[2025-09-13T14:10:11.009Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 244ms
[2025-09-13T14:10:11.068Z] METHOD: GET | ENDPOINT: /api/v1/admin/faqs/68a4ccc4f993e12c25677411 | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 57ms
[2025-09-13T14:10:11.107Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 91ms
[2025-09-13T14:10:11.110Z] METHOD: GET | ENDPOINT: /api/v1/admin/installments/68a4ccc4f993e12c25677411/user/6889f297ae1f381179cf6f50/timeline | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: admin | STATUS: 200 | TIME: 350ms
[2025-09-13T14:10:11.698Z] METHOD: GET | ENDPOINT: /api/v1/admin/installments/68a4ccc4f993e12c25677411/user/6889f297ae1f381179cf6f50/timeline | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: admin | STATUS: 200 | TIME: 586ms
[2025-09-13T14:10:12.155Z] METHOD: GET | ENDPOINT: /api/v1/user/purchased-courses | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: user | STATUS: 200 | TIME: 432ms
[2025-09-13T14:10:12.407Z] METHOD: GET | ENDPOINT: /api/v1/user/getProfile | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: user | STATUS: 200 | TIME: 235ms
[2025-09-13T14:10:12.982Z] METHOD: GET | ENDPOINT: /api/v1/admin/installments/68a4ccc4f993e12c25677411/user/6889f297ae1f381179cf6f50/timeline | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: admin | STATUS: 200 | TIME: 557ms
[2025-09-13T14:10:25.523Z] METHOD: PUT | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 500 | TIME: 1001ms
[2025-09-13T14:13:37.352Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 89ms
[2025-09-13T14:13:37.488Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 227ms
[2025-09-13T14:13:37.490Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 233ms
[2025-09-13T14:13:37.492Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 237ms
[2025-09-13T14:13:48.304Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 78ms
[2025-09-13T14:13:48.680Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 458ms
[2025-09-13T14:13:48.687Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 463ms
[2025-09-13T14:13:48.700Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 480ms
[2025-09-13T14:13:57.324Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 95ms
[2025-09-13T14:13:57.394Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 163ms
[2025-09-13T14:13:57.475Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 248ms
[2025-09-13T14:13:57.477Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 253ms
[2025-09-13T14:14:15.336Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 92ms
[2025-09-13T14:14:15.547Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 305ms
[2025-09-13T14:14:15.549Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 310ms
[2025-09-13T14:14:15.846Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 611ms
[2025-09-13T14:14:41.376Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 98ms
[2025-09-13T14:14:41.460Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 184ms
[2025-09-13T14:14:41.462Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 192ms
[2025-09-13T14:14:41.502Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 229ms
[2025-09-13T14:15:19.308Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 51ms
[2025-09-13T14:15:19.313Z] METHOD: GET | ENDPOINT: /api/v1/admin/faqs/68a4ccc4f993e12c25677411 | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 54ms
[2025-09-13T14:15:19.334Z] METHOD: GET | ENDPOINT: /api/v1/admin/subscriptions | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 72ms
[2025-09-13T14:15:19.364Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 46ms
[2025-09-13T14:15:19.366Z] METHOD: GET | ENDPOINT: /api/v1/admin/faqs/68a4ccc4f993e12c25677411 | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 51ms
[2025-09-13T14:15:19.388Z] METHOD: GET | ENDPOINT: /api/v1/admin/installments/68a4ccc4f993e12c25677411/user/6889f297ae1f381179cf6f50/timeline | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: admin | STATUS: 200 | TIME: 139ms
[2025-09-13T14:15:19.422Z] METHOD: GET | ENDPOINT: /api/v1/admin/subscriptions | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 86ms
[2025-09-13T14:15:19.520Z] METHOD: GET | ENDPOINT: /api/v1/admin/installments/68a4ccc4f993e12c25677411/user/6889f297ae1f381179cf6f50/timeline | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: admin | STATUS: 200 | TIME: 130ms
[2025-09-13T14:15:19.837Z] METHOD: GET | ENDPOINT: /api/v1/user/courses | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 584ms
[2025-09-13T14:15:20.240Z] METHOD: GET | ENDPOINT: /api/v1/admin/subjects | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 66ms
[2025-09-13T14:15:20.242Z] METHOD: GET | ENDPOINT: /api/v1/admin/categories | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 70ms
[2025-09-13T14:15:21.616Z] METHOD: GET | ENDPOINT: /api/v1/user/purchased-courses | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: user | STATUS: 200 | TIME: 453ms
[2025-09-13T14:15:21.952Z] METHOD: GET | ENDPOINT: /api/v1/user/getProfile | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: user | STATUS: 200 | TIME: 301ms
[2025-09-13T14:15:22.221Z] METHOD: GET | ENDPOINT: /api/v1/admin/installments/68a4ccc4f993e12c25677411/user/6889f297ae1f381179cf6f50/timeline | USER_ID: 6889f297ae1f381179cf6f50 | USER_TYPE: admin | STATUS: 200 | TIME: 253ms
[2025-09-13T14:16:39.880Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 94ms
[2025-09-13T14:16:39.941Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 158ms
[2025-09-13T14:16:39.992Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 203ms
[2025-09-13T14:16:45.393Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 151ms
[2025-09-13T14:16:45.426Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 187ms
[2025-09-13T14:16:45.470Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 226ms
[2025-09-13T14:16:50.668Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 157ms
[2025-09-13T14:16:50.722Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 219ms
[2025-09-13T14:16:50.847Z] METHOD: GET | ENDPOINT: /api/v1/admin/master-folder/hierarchy | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 334ms
[2025-09-13T14:16:52.327Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 120ms
[2025-09-13T14:16:52.330Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 113ms
[2025-09-13T14:16:52.402Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 175ms
[2025-09-13T14:16:53.838Z] METHOD: GET | ENDPOINT: /api/v1/admin/upcoming-live-classes | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 96ms
[2025-09-13T14:16:54.047Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 321ms
[2025-09-13T14:16:54.631Z] METHOD: GET | ENDPOINT: /api/v1/chat/users/withMessages?page=1&limit=6 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: user | STATUS: 200 | TIME: 884ms
[2025-09-13T14:16:56.298Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 234ms
[2025-09-13T14:16:56.353Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 293ms
[2025-09-13T14:16:56.354Z] METHOD: GET | ENDPOINT: /api/v1/admin/master-folder/hierarchy | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 288ms
[2025-09-13T14:16:57.889Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 200ms
[2025-09-13T14:16:57.929Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 247ms
[2025-09-13T14:16:57.976Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 284ms
[2025-09-13T14:17:00.798Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 36ms
[2025-09-13T14:17:00.862Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 113ms
[2025-09-13T14:17:00.866Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 123ms
[2025-09-13T14:17:00.882Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 148ms
[2025-09-13T14:17:00.891Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 134ms
[2025-09-13T14:17:32.142Z] METHOD: PUT | ENDPOINT: /api/v1/admin/courses/6895a124640829b294034fa0 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 500 | TIME: 595ms
[2025-09-13T14:17:39.776Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 183ms
[2025-09-13T14:17:39.808Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 219ms
[2025-09-13T14:17:39.871Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 273ms
[2025-09-13T14:20:58.637Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 127ms
[2025-09-13T14:20:58.683Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 176ms
[2025-09-13T14:20:58.732Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 220ms
[2025-09-13T14:21:05.103Z] METHOD: GET | ENDPOINT: /api/v1/admin/count/68a4ccc4f993e12c25677411 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 185ms
[2025-09-13T14:21:05.115Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses/68a4ccc4f993e12c25677411 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 200ms
[2025-09-13T14:21:05.118Z] METHOD: PATCH | ENDPOINT: /api/v1/admin/courses/68a4ccc4f993e12c25677411/toggle-publish | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 500 | TIME: 209ms
[2025-09-13T14:21:05.121Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 200ms
[2025-09-13T14:21:05.122Z] METHOD: GET | ENDPOINT: /api/v1/admin/user-subscriptions-course/68a4ccc4f993e12c25677411 | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 197ms
[2025-09-13T14:21:05.265Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 338ms
[2025-09-13T14:21:08.336Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 139ms
[2025-09-13T14:21:08.446Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 258ms
[2025-09-13T14:21:08.568Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 369ms
[2025-09-13T14:21:13.875Z] METHOD: PATCH | ENDPOINT: /api/v1/admin/courses/68a4ccc4f993e12c25677411/toggle-publish | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 500 | TIME: 303ms
[2025-09-13T14:21:18.945Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 170ms
[2025-09-13T14:21:19.010Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 238ms
[2025-09-13T14:21:19.099Z] METHOD: GET | ENDPOINT: /api/v1/admin/batch-courses | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 323ms
[2025-09-13T14:21:26.436Z] METHOD: GET | ENDPOINT: /api/v1/admin/Category/getAllCategory | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 122ms
[2025-09-13T14:22:14.470Z] METHOD: GET | ENDPOINT: /api/v1/admin/importantLinks | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 38ms
[2025-09-13T14:22:14.480Z] METHOD: GET | ENDPOINT: /api/v1/admin/testimonial | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 42ms
[2025-09-13T14:22:14.514Z] METHOD: GET | ENDPOINT: /api/v1/admin/banner | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 92ms
[2025-09-13T14:22:14.522Z] METHOD: GET | ENDPOINT: /api/v1/user/courses | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 86ms
[2025-09-13T14:22:14.524Z] METHOD: GET | ENDPOINT: /api/v1/admin/testimonial | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 42ms
[2025-09-13T14:22:14.542Z] METHOD: GET | ENDPOINT: /api/v1/admin/subscriptions | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 101ms
[2025-09-13T14:22:14.612Z] METHOD: GET | ENDPOINT: /api/v1/admin/banner | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 86ms
[2025-09-13T14:22:14.614Z] METHOD: GET | ENDPOINT: /api/v1/achievers | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 46ms
[2025-09-13T14:22:14.649Z] METHOD: GET | ENDPOINT: /api/v1/admin/subscriptions | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 105ms
[2025-09-13T14:22:14.652Z] METHOD: GET | ENDPOINT: /api/v1/achievers | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 37ms
[2025-09-13T14:22:14.666Z] METHOD: GET | ENDPOINT: /api/v1/admin/categories | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 39ms
[2025-09-13T14:22:14.726Z] METHOD: GET | ENDPOINT: /api/v1/admin/subjects | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 37ms
[2025-09-13T14:22:14.807Z] METHOD: GET | ENDPOINT: /api/v1/admin/importantLinks | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 330ms
[2025-09-13T14:22:22.773Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 102ms
[2025-09-13T14:22:22.837Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 59ms
[2025-09-13T14:22:34.650Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 77ms
[2025-09-13T14:22:34.748Z] METHOD: GET | ENDPOINT: /api/v1/user/courses | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 163ms
[2025-09-13T14:22:34.764Z] METHOD: GET | ENDPOINT: /api/v1/admin/subscriptions | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 186ms
[2025-09-13T14:22:34.757Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 94ms
[2025-09-13T14:22:34.896Z] METHOD: GET | ENDPOINT: /api/v1/admin/subscriptions | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 130ms
[2025-09-13T14:22:40.261Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 1102ms
[2025-09-13T14:22:40.437Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 164ms
[2025-09-13T14:22:45.585Z] METHOD: GET | ENDPOINT: /api/v1/admin/faqs/68a5628f567580f254655511 | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 118ms
[2025-09-13T14:22:45.594Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 129ms
[2025-09-13T14:22:45.694Z] METHOD: GET | ENDPOINT: /api/v1/admin/books | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 95ms
[2025-09-13T14:22:45.697Z] METHOD: GET | ENDPOINT: /api/v1/admin/faqs/68a5628f567580f254655511 | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 101ms
[2025-09-13T14:22:56.068Z] METHOD: GET | ENDPOINT: /api/v1/folders/user/68a56290567580f254655516 | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 164ms
[2025-09-13T14:23:00.222Z] METHOD: GET | ENDPOINT: /api/v1/admin/testimonial | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 55ms
[2025-09-13T14:23:00.224Z] METHOD: GET | ENDPOINT: /api/v1/admin/importantLinks | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 60ms
[2025-09-13T14:23:00.259Z] METHOD: GET | ENDPOINT: /api/v1/admin/banner | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 88ms
[2025-09-13T14:23:00.277Z] METHOD: GET | ENDPOINT: /api/v1/admin/importantLinks | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 38ms
[2025-09-13T14:23:00.280Z] METHOD: GET | ENDPOINT: /api/v1/admin/testimonial | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 52ms
[2025-09-13T14:23:00.282Z] METHOD: GET | ENDPOINT: /api/v1/achievers | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 48ms
[2025-09-13T14:23:00.341Z] METHOD: GET | ENDPOINT: /api/v1/achievers | USER_ID: null | USER_TYPE: user | STATUS: 200 | TIME: 46ms
[2025-09-13T14:23:00.357Z] METHOD: GET | ENDPOINT: /api/v1/admin/banner | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 94ms
[2025-09-13T14:23:50.588Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 78ms
[2025-09-13T14:23:50.648Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 143ms
[2025-09-13T14:23:51.214Z] METHOD: GET | ENDPOINT: /api/v1/admin/master-folder/hierarchy | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 703ms
[2025-09-13T14:26:30.144Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 102ms
[2025-09-13T14:26:30.159Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 121ms
[2025-09-13T14:26:30.193Z] METHOD: GET | ENDPOINT: /api/v1/admin/master-folder/hierarchy | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 149ms
[2025-09-13T14:26:58.751Z] METHOD: GET | ENDPOINT: /api/v1/admin/getProfile | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 257ms
[2025-09-13T14:26:58.753Z] METHOD: GET | ENDPOINT: /api/v1/admin/courses | USER_ID: null | USER_TYPE: admin | STATUS: 200 | TIME: 252ms
[2025-09-13T14:26:58.800Z] METHOD: GET | ENDPOINT: /api/v1/admin/master-folder/hierarchy | USER_ID: 688a5d65da8d8a6c6456ef7c | USER_TYPE: admin | STATUS: 200 | TIME: 296ms
